station_name,latitude,longitude,venue_id,venue_name,venue_category,venue_address,venue_distance,venue_latitude,venue_longitude
Comox & Denman,49.288444,-123.139203,4c773251f2473704719c65eb,Sylvia's Bar,Bar,1154 Gilford St,247,49.288559,-123.142618
Comox & Denman,49.288444,-123.139203,4aa7455df964a5208e4c20e3,Kingyo Izakaya 金魚居酒屋,Sushi Restaurant,871 Denman St,293,49.290643,-123.136956
Cordova & Bute,49.289124,-123.12196,4c474fc476d72d7fa3c03c4d,Harbour Green Park,Park,1187A1 W Cordova St,30,49.289362,-123.121757
Cordova & Bute,49.289124,-123.12196,4ab03489f964a520706620e3,Coal Harbour Seawall,Waterfront,W Cordova St,265,49.291405,-123.123067
Cordova & Bute,49.289124,-123.12196,4d320c5498336dcb18401ff0,Cactus Club Cafe,American Restaurant,1085 Canada Pl,288,49.289603,-123.118045
Cordova & Bute,49.289124,-123.12196,4d486b0211618cfade6cd423,Koffie,Café,1050 Pender St W,291,49.287035,-123.11953
Cordova & Bute,49.289124,-123.12196,4c083508009a0f479fc2e5bf,Jack Poole Plaza,Plaza,Vancouver Convention Ctr,320,49.289763,-123.117572
Cordova & Bute,49.289124,-123.12196,59b17359cf72a06947102770,49th Parallel Café & Lucky's Doughnuts - THURLOW,Dining and Drinking,689 Thurlow St,348,49.286052,-123.122935
Cordova & Bute,49.289124,-123.12196,5205bfe411d2d4fd57c20095,Tap & Barrel,Bar,1055 Canada Pl,373,49.289881,-123.116933
Cordova & Bute,49.289124,-123.12196,58ffe8bdf79faa67de305c87,Botanist,Restaurant,1038 Canada Pl,399,49.288198,-123.116627
Cordova & Bute,49.289124,-123.12196,4c3a6ce0edba9521e89ad625,BC Liquor Store,Beer Store,768 Bute St,420,49.286439,-123.12605
Cordova & Bute,49.289124,-123.12196,5a221e0fb23dfa2af3d74bef,Muji 無印良品,Miscellaneous Store,1125 Robson St,482,49.285368,-123.12531
Hornby & Nelson,49.28062,-123.12482,5d3a13ed0362970008f60887,Pallet Coffee Roasters,Coffee Shop,980 Howe St,110,49.279891,-123.123788
Hornby & Nelson,49.28062,-123.12482,4aaec434f964a520346320e3,Le Crocodile Restaurant,French Restaurant,100A90 Burrard St,219,49.282578,-123.125234
Hornby & Nelson,49.28062,-123.12482,4aa999e4f964a520735420e3,MarketPlace IGA,Grocery Store,909 Burrard St,177,49.282213,-123.124878
Hornby & Nelson,49.28062,-123.12482,4a8e3c1af964a520371220e3,The Templeton,Bistro,1087 Granville St,238,49.278491,-123.124398
Hornby & Nelson,49.28062,-123.12482,4abec765f964a520d78f20e3,Pacific Cinematheque Pacifique,Indie Movie Theater,1131 Howe St,251,49.278569,-123.12627
Hornby & Nelson,49.28062,-123.12482,4aa733fbf964a520444c20e3,Commodore Ballroom,Music Venue,838 Granville St,288,49.280556,-123.12045
Hornby & Nelson,49.28062,-123.12482,5858c69676b8b2540875ab7e,The Pawn Shop,Taco Restaurant,1117 Granville St,281,49.27809,-123.125013
Hornby & Nelson,49.28062,-123.12482,53c32265498e7aa07942e9c1,Boulevard Kitchen & Oyster Bar,French Restaurant,845 Burrard St,275,49.283021,-123.123893
Hornby & Nelson,49.28062,-123.12482,4aa17172f964a520904020e3,JOEY Burrard,New American Restaurant,820 Burrard St,267,49.282707,-123.123298
Hornby & Nelson,49.28062,-123.12482,4d9e756b9b91a1cdd13657c0,Pizza Garden,Pizzeria,675 Smithe St,282,49.28019,-123.120974
Helmcken & Burrard,49.279938,-123.127478,5cf5831f0d173f002c75de93,Sushi Mugen,Sushi Restaurant,903 Davie St,151,49.278667,-123.128226
Helmcken & Burrard,49.279938,-123.127478,52f3fa78498e7fdade825f16,Breka Bakery & Cafe,Bakery,855 Davie St,171,49.278414,-123.12788
Helmcken & Burrard,49.279938,-123.127478,4abec765f964a520d78f20e3,Pacific Cinematheque Pacifique,Indie Movie Theater,1131 Howe St,175,49.278569,-123.12627
Helmcken & Burrard,49.279938,-123.127478,581d44acabffa14f7316e8c4,Firecrust,Pizzeria,808 Davie St,235,49.277823,-123.127505
Helmcken & Burrard,49.279938,-123.127478,4bdf33486198c9b61b4e16ff,Nando's,American Restaurant,828 Davie St,230,49.277864,-123.12767
Helmcken & Burrard,49.279938,-123.127478,5d3a13ed0362970008f60887,Pallet Coffee Roasters,Coffee Shop,980 Howe St,267,49.279891,-123.123788
Helmcken & Burrard,49.279938,-123.127478,5858c69676b8b2540875ab7e,The Pawn Shop,Taco Restaurant,1117 Granville St,272,49.27809,-123.125013
Helmcken & Burrard,49.279938,-123.127478,4a8e3c1af964a520371220e3,The Templeton,Bistro,1087 Granville St,275,49.278491,-123.124398
Helmcken & Burrard,49.279938,-123.127478,4aaec434f964a520346320e3,Le Crocodile Restaurant,French Restaurant,100A90 Burrard St,335,49.282578,-123.125234
Helmcken & Burrard,49.279938,-123.127478,4ac6bae0f964a5200eb620e3,Samurai Japanese Restaurant,Sushi Restaurant,1108 Davie St,313,49.28053,-123.131711
Pacific & Richards,49.273663,-123.127075,5b9032b4345cbe00398a8d6a,Matchstick Coffee Roasters,Café,1328 Richards St,102,49.274404,-123.126239
Pacific & Richards,49.273663,-123.127075,4aa99f79f964a5208e5420e3,George Wainborn Park,Playground,450 Beach Cres,221,49.272361,-123.12939
Pacific & Richards,49.273663,-123.127075,4b572f20f964a520f92928e3,David Lam Park,Park,1300 Pacific Blvd,246,49.27233,-123.124359
Pacific & Richards,49.273663,-123.127075,4aa74bb8f964a520a14c20e3,Rodney's Oyster House,Seafood Restaurant,1228 Hamilton St,289,49.274378,-123.123236
Pacific & Richards,49.273663,-123.127075,4e2901b5b61c41a2f8a38ab3,The Flying Pig Yaletown,Restaurant,1168 Hamilton St,404,49.275181,-123.122007
Pacific & Richards,49.273663,-123.127075,4aa84c9ff964a520b45020e3,Roundhouse Community Arts & Recreation Centre,Community Center,181 Roundhouse Mews,380,49.273369,-123.121852
Pacific & Richards,49.273663,-123.127075,5751fda3498e4f21436b3b09,Mister,Ice Cream Parlor,1141 Mainland St,434,49.275114,-123.121514
Pacific & Richards,49.273663,-123.127075,5a878c33f8cbd46ab822ef69,MeeT in Yaletown,Vegan and Vegetarian Restaurant,1165 Mainland St,414,49.275006,-123.121748
Pacific & Richards,49.273663,-123.127075,4aaafa29f964a5205a5820e3,Vancity Theatre,Movie Theater,1181 Seymour St,409,49.27705,-123.124843
Pacific & Richards,49.273663,-123.127075,4c5385244623be9aa29e36f1,False Creek Seawall,Hiking Trail,1689 Johnston St,481,49.272732,-123.133558
Chilco & Beach,49.28972,-123.144028,4ba69381f964a520ad5f39e3,Stanley Park English Bay Seawall,Hiking Trail,Beach Ave,201,49.290133,-123.146728
Chilco & Beach,49.28972,-123.144028,4c773251f2473704719c65eb,Sylvia's Bar,Bar,1154 Gilford St,164,49.288559,-123.142618
Chilco & Beach,49.28972,-123.144028,4c1823da834e2d7f0a812880,A-maze-ing Laughter,Sculpture Garden,1800 Morton Ave,297,49.287891,-123.142143
Chilco & Beach,49.28972,-123.144028,4cdc9e88fc973704e4d6d605,Stanley Park Tennis Courts,Tennis Court,,284,49.292068,-123.145596
Chilco & Beach,49.28972,-123.144028,4d3a00006de7721eed15ea49,Cactus Club Cafe,Mexican Restaurant,1790 Beach Ave,351,49.28666,-123.14278
Chilco & Beach,49.28972,-123.144028,4bcbdf5268f976b049e86183,English Bay Beach,Beach,Beach Ave,358,49.286311,-123.143487
Chilco & Beach,49.28972,-123.144028,4aa75933f964a520bf4c20e3,Banana Leaf,Malay Restaurant,1096 Denman St,338,49.288276,-123.139917
Chilco & Beach,49.28972,-123.144028,4ad008e2f964a5205fd720e3,Delany's Coffee House,Coffee Shop,1105 Denman St,300,49.288307,-123.140488
Chilco & Beach,49.28972,-123.144028,4acfe023f964a52099d620e3,Starbucks,Coffee Shop,1795 Davie St,330,49.287236,-123.141532
Chilco & Beach,49.28972,-123.144028,604859d906d2a567129f63d3,CRAFT Beer Market English Bay,Beer Bar,1795 Beach Ave,367,49.286629,-123.14221
Comox & Broughton,49.285253,-123.134356,52c72fe5498edf109f363e18,Greenhorn Cafe,Café,994 Nicola St,155,49.286624,-123.133935
Comox & Broughton,49.285253,-123.134356,4aa9ac4ff964a520cc5420e3,Cardero Bottega,Coffee Shop,1016 Cardero St,223,49.287092,-123.135598
Comox & Broughton,49.285253,-123.134356,4e5955281f6e804280c4bad1,Roedde House Museum,History Museum,1415 Barclay St,249,49.286943,-123.132097
Comox & Broughton,49.285253,-123.134356,4aa8712bf964a520505120e3,Score on Davie,Arts and Entertainment,1262 Davie St,330,49.282285,-123.134538
Comox & Broughton,49.285253,-123.134356,5d729ac66f596b0007b75915,Matchstick,Café,1305 Davie St,279,49.282738,-123.134576
Comox & Broughton,49.285253,-123.134356,4af759cbf964a520aa0822e3,Little Sister's Book & Art Emporium,Bookstore,1238 Davie St,351,49.28209,-123.134196
Comox & Broughton,49.285253,-123.134356,4b1b3a7af964a520dff923e3,La Belle Patate,Restaurant,1215 Davie St,355,49.282095,-123.133548
Comox & Broughton,49.285253,-123.134356,51076a5f164846261ad38fe0,Eye Kandee Lingerie,Clothing Store,1685 Davie St,406,49.286089,-123.139811
Comox & Broughton,49.285253,-123.134356,5646ab13498e460c732920e8,Ramen Danbo - Robson,Ramen Restaurant,1333 Robson St,462,49.287499,-123.12898
Comox & Broughton,49.285253,-123.134356,52e19f99498ee190912a3ff0,Pappa Roti,Bakery,1505 Robson St,458,49.28892,-123.13113
Bute & Comox,49.283343,-123.131099,4b82e001f964a5205aea30e3,Nelson Park,Park,1030 Bute St,135,49.282743,-123.129466
Bute & Comox,49.283343,-123.131099,4b1b3a7af964a520dff923e3,La Belle Patate,Restaurant,1215 Davie St,225,49.282095,-123.133548
Bute & Comox,49.283343,-123.131099,4af759cbf964a520aa0822e3,Little Sister's Book & Art Emporium,Bookstore,1238 Davie St,264,49.28209,-123.134196
Bute & Comox,49.283343,-123.131099,4aa8712bf964a520505120e3,Score on Davie,Arts and Entertainment,1262 Davie St,275,49.282285,-123.134538
Bute & Comox,49.283343,-123.131099,5d729ac66f596b0007b75915,Matchstick,Café,1305 Davie St,260,49.282738,-123.134576
Bute & Comox,49.283343,-123.131099,4ac6bae0f964a5200eb620e3,Samurai Japanese Restaurant,Sushi Restaurant,1108 Davie St,315,49.28053,-123.131711
Bute & Comox,49.283343,-123.131099,510b1603e4b0607cda141579,Breka Bakery & Cafe,Bakery,812 Bute St,394,49.285765,-123.127128
Bute & Comox,49.283343,-123.131099,4aaaf960f964a520575820e3,Konbiniya,Sushi Restaurant,1238 Robson St,407,49.286326,-123.127825
Bute & Comox,49.283343,-123.131099,52c72fe5498edf109f363e18,Greenhorn Cafe,Café,994 Nicola St,418,49.286624,-123.133935
Bute & Comox,49.283343,-123.131099,4aaec434f964a520346320e3,Le Crocodile Restaurant,French Restaurant,100A90 Burrard St,433,49.282578,-123.125234
Cambie & Water,49.284605,-123.108662,4aa9662cf964a520795320e3,Gastown Steam Clock,Monument,305 Water St,22,49.284511,-123.10893
Cambie & Water,49.284605,-123.108662,4abea310f964a520ff8e20e3,Pourhouse Restaurant,Restaurant,162 Water St,58,49.284105,-123.108409
Cambie & Water,49.284605,-123.108662,52dec1e1498e71f308720349,Timbertrain Coffee Roasters,Coffee Shop,311W Cordova St W,102,49.283744,-123.109189
Cambie & Water,49.284605,-123.108662,4d9b41359298b1f7635b5338,Revolver,Café,325 Cambie St,160,49.283261,-123.109473
Cambie & Water,49.284605,-123.108662,4aa6bc27f964a520df4a20e3,Steamworks Brewing Co,Bar,375 Water St,167,49.284949,-123.110915
Cambie & Water,49.284605,-123.108662,4cc72e8b01fb236a8d70bbba,Meat & Bread,Bakery,370 Cambie St,220,49.282674,-123.109342
Cambie & Water,49.284605,-123.108662,4aa7fe08f964a520914e20e3,Nuba,Lebanese Restaurant,207B W Hastings St,212,49.282792,-123.109595
Cambie & Water,49.284605,-123.108662,4aa84f03f964a520c15020e3,La Taqueria,Taco Restaurant,322 Hastings St W,227,49.282983,-123.110585
Cambie & Water,49.284605,-123.108662,5827c3091dbf6c7dd8ddfd6c,Nemesis Coffee,Coffee Shop,302 W Hastings St,232,49.282787,-123.110244
Cambie & Water,49.284605,-123.108662,4c19649998f4a5932b0f00f6,Coal Harbour Gifts,Gift Store,555 Hastings St W,254,49.28443,-123.112168
Keefer & Abbott,49.279821,-123.10802,4ac00474f964a520779320e3,Dirty Apron Cooking School,Culinary School,540 Beatty St,124,49.280599,-123.109246
Keefer & Abbott,49.279821,-123.10802,4aa8005bf964a520a24e20e3,Chambar,Belgian Restaurant,562 Beatty St,129,49.280213,-123.1097
Keefer & Abbott,49.279821,-123.10802,571f842a498e10fa3180d4cd,Jam Cafe,Coffee Shop,556 Beatty St,128,49.280306,-123.109627
Keefer & Abbott,49.279821,-123.10802,4cc72e8b01fb236a8d70bbba,Meat & Bread,Bakery,370 Cambie St,331,49.282674,-123.109342
Keefer & Abbott,49.279821,-123.10802,4b23212bf964a520a75324e3,Queen Elizabeth Theatre,Music Venue,600 Block Hamilton St,345,49.280353,-123.112713
Keefer & Abbott,49.279821,-123.10802,4aa7fe08f964a520914e20e3,Nuba,Lebanese Restaurant,207B W Hastings St,349,49.282792,-123.109595
Keefer & Abbott,49.279821,-123.10802,5827c3091dbf6c7dd8ddfd6c,Nemesis Coffee,Coffee Shop,302 W Hastings St,366,49.282787,-123.110244
Keefer & Abbott,49.279821,-123.10802,4dc9a94cd22d2af63302269c,Nelson the Seagull,Bakery,315 Carrall St,370,49.282251,-123.104519
Keefer & Abbott,49.279821,-123.10802,4d9b41359298b1f7635b5338,Revolver,Café,325 Cambie St,396,49.283261,-123.109473
Keefer & Abbott,49.279821,-123.10802,4aa84f03f964a520c15020e3,La Taqueria,Taco Restaurant,322 Hastings St W,397,49.282983,-123.110585
Expo & Carrall,49.278004,-123.105664,4b77ba28f964a52064a82ee3,Keefer Bar,Cocktail Bar,135 Keefer St,364,49.279619,-123.101293
Expo & Carrall,49.278004,-123.105664,4aa8005bf964a520a24e20e3,Chambar,Belgian Restaurant,562 Beatty St,381,49.280213,-123.1097
Expo & Carrall,49.278004,-123.105664,4ac00474f964a520779320e3,Dirty Apron Cooking School,Culinary School,540 Beatty St,388,49.280599,-123.109246
Expo & Carrall,49.278004,-123.105664,571f842a498e10fa3180d4cd,Jam Cafe,Coffee Shop,556 Beatty St,384,49.280306,-123.109627
Expo & Carrall,49.278004,-123.105664,4b513a38f964a5200b4827e3,Bao Bei,Chinese Restaurant,163 Keefer St,394,49.279609,-123.100805
Expo & Carrall,49.278004,-123.105664,59f8e055646e387cd2411030,Chinatown BBQ,BBQ Joint,130 Pender St E,396,49.280546,-123.101453
Expo & Carrall,49.278004,-123.105664,4b7c2ccaf964a5201a822fe3,Creekside Park,Restaurant,1455 Quebec St,429,49.274585,-123.102893
Expo & Carrall,49.278004,-123.105664,55960645498e4220d6c38c64,The Boxcar,Arts and Entertainment,917 Main St,430,49.276469,-123.100214
Expo & Carrall,49.278004,-123.105664,4e4c5b92d164e69742cb498b,Pizzeria Farina,Pizzeria,915 Main St,431,49.276561,-123.10014
Expo & Carrall,49.278004,-123.105664,4abe7fb7f964a520078e20e3,New Town Bakery & Restaurant,Bakery,148 Pender St E,427,49.280309,-123.100946
Keefer & Columbia,49.279342,-123.101822,4b77ba28f964a52064a82ee3,Keefer Bar,Cocktail Bar,135 Keefer St,49,49.279619,-123.101293
Keefer & Columbia,49.279342,-123.101822,4b513a38f964a5200b4827e3,Bao Bei,Chinese Restaurant,163 Keefer St,79,49.279609,-123.100805
Keefer & Columbia,49.279342,-123.101822,59f8e055646e387cd2411030,Chinatown BBQ,BBQ Joint,130 Pender St E,111,49.280546,-123.101453
Keefer & Columbia,49.279342,-123.101822,4abe7fb7f964a520078e20e3,New Town Bakery & Restaurant,Bakery,148 Pender St E,124,49.280309,-123.100946
Keefer & Columbia,49.279342,-123.101822,530e9ea1498eee5076f049a3,Matchstick Coffee Roasters,Café,213 Georgia St E,193,49.278692,-123.099348
Keefer & Columbia,49.279342,-123.101822,54bbec40498e8e0eafdc56c7,Propaganda Coffee,Café,209 Pender St E,225,49.280499,-123.099259
Keefer & Columbia,49.279342,-123.101822,4aa7fa85f964a520704e20e3,Phnom Penh,Cambodian Restaurant,244 E. Georgia St,277,49.278403,-123.098188
Keefer & Columbia,49.279342,-123.101822,5dfbfde903fd76000772ca0e,Mello,Donut Shop,223 Pender St E,255,49.280489,-123.098771
Keefer & Columbia,49.279342,-123.101822,4f03b90cf9ab88b0c1b64c89,The Union,Organization,219 Union St,274,49.277796,-123.098866
Keefer & Columbia,49.279342,-123.101822,4e99cefcf790b2a9190a854e,Treasure Green Tea Co,Coffee Shop,227E Georgia St E,250,49.278656,-123.098534
Marinaside & Cooperage,49.273833,-123.114373,4aa9d826f964a5206b5520e3,Cooper's Park,Dog Park,1020 Marinaside Cres,44,49.273486,-123.114075
Marinaside & Cooperage,49.273833,-123.114373,59d195e16f706a3692499c29,Honey Salt,Restaurant,39 Smithe St,185,49.275175,-123.11284
Marinaside & Cooperage,49.273833,-123.114373,4aa7ec7cf964a520064e20e3,La Terrazza,Italian Restaurant,1088 Cambie St,342,49.274887,-123.118818
Marinaside & Cooperage,49.273833,-123.114373,4aa6f277f964a520964b20e3,BC Place,Stadium,777 Pacific Blvd,365,49.275654,-123.1112
Marinaside & Cooperage,49.273833,-123.114373,5cd9e07fd176e9003299b498,OEB Breakfast Co,Dining and Drinking,1137 Marinaside Cres,369,49.273374,-123.119419
Marinaside & Cooperage,49.273833,-123.114373,4aad3bc3f964a520255f20e3,Provence Marinaside,French Restaurant,1177 Marinaside Cres,375,49.273338,-123.119497
Marinaside & Cooperage,49.273833,-123.114373,5af8880a838e59002ce2d728,Angus T,Bakery,1036 Mainland St,458,49.275871,-123.119875
Marinaside & Cooperage,49.273833,-123.114373,56e71692498e78e8143f679d,Tacofino,Taco Restaurant,1025 Mainland St,485,49.276488,-123.119685
Marinaside & Cooperage,49.273833,-123.114373,4fac04c2e4b0685b5b224d9d,Minami Restaurant,Sushi Restaurant,1118 Mainland St,492,49.275269,-123.120797
Marinaside & Cooperage,49.273833,-123.114373,4aa7d47ff964a520714d20e3,The Keg Steakhouse + Bar - Yaletown,Restaurant,1011 Mainland St,488,49.27671,-123.11946
Bidwell & Burnaby,49.28526,-123.141809,4bcbdf5268f976b049e86183,English Bay Beach,Beach,Beach Ave,164,49.286311,-123.143487
Bidwell & Burnaby,49.28526,-123.141809,4b5b84c0f964a5202f0429e3,The Inukshuk,Public Art,1700 Beach Ave,165,49.284303,-123.143552
Bidwell & Burnaby,49.28526,-123.141809,4d3a00006de7721eed15ea49,Cactus Club Cafe,Mexican Restaurant,1790 Beach Ave,170,49.28666,-123.14278
Bidwell & Burnaby,49.28526,-123.141809,51076a5f164846261ad38fe0,Eye Kandee Lingerie,Clothing Store,1685 Davie St,171,49.286089,-123.139811
Bidwell & Burnaby,49.28526,-123.141809,604859d906d2a567129f63d3,CRAFT Beer Market English Bay,Beer Bar,1795 Beach Ave,154,49.286629,-123.14221
Bidwell & Burnaby,49.28526,-123.141809,4acfe023f964a52099d620e3,Starbucks,Coffee Shop,1795 Davie St,220,49.287236,-123.141532
Bidwell & Burnaby,49.28526,-123.141809,4c1823da834e2d7f0a812880,A-maze-ing Laughter,Sculpture Garden,1800 Morton Ave,257,49.287891,-123.142143
Bidwell & Burnaby,49.28526,-123.141809,4aa75933f964a520bf4c20e3,Banana Leaf,Malay Restaurant,1096 Denman St,362,49.288276,-123.139917
Bidwell & Burnaby,49.28526,-123.141809,4ad008e2f964a5205fd720e3,Delany's Coffee House,Coffee Shop,1105 Denman St,351,49.288307,-123.140488
Bidwell & Burnaby,49.28526,-123.141809,4c773251f2473704719c65eb,Sylvia's Bar,Bar,1154 Gilford St,371,49.288559,-123.142618
Robson & Granville,49.281506,-123.120101,4b109f96f964a520f07323e3,Robson Square,Plaza,800 Robson St,76,49.28214,-123.11968
Robson & Granville,49.281506,-123.120101,4aa733fbf964a520444c20e3,Commodore Ballroom,Music Venue,838 Granville St,119,49.280556,-123.12045
Robson & Granville,49.281506,-123.120101,4ac17919f964a520479720e3,The Orpheum,Music Venue,601 Smithe St,156,49.280081,-123.120416
Robson & Granville,49.281506,-123.120101,4aa6f2c7f964a5209b4b20e3,Vancouver Art Gallery,Art Gallery,750 Hornby St,169,49.282925,-123.12041
Robson & Granville,49.281506,-123.120101,4d9e756b9b91a1cdd13657c0,Pizza Garden,Pizzeria,675 Smithe St,159,49.28019,-123.120974
Robson & Granville,49.281506,-123.120101,4d2cce46ae3a8cfa4067bf70,Hawksworth Restaurant,Restaurant,801 Georgia St W,214,49.283302,-123.11938
Robson & Granville,49.281506,-123.120101,4aa7dce2f964a520ad4d20e3,Cafe Medina,Café,780 Richards St,260,49.280498,-123.116863
Robson & Granville,49.281506,-123.120101,4b7327faf964a520c79e2de3,Lululemon Athletica,Clothing Store,1148 Robson St,255,49.283016,-123.122756
Robson & Granville,49.281506,-123.120101,4aa17172f964a520904020e3,JOEY Burrard,New American Restaurant,820 Burrard St,288,49.282707,-123.123298
Robson & Granville,49.281506,-123.120101,4adbc696f964a5208f2a21e3,Rocky Mountain Chocolate Factory,Candy Store,1017 Robson St,325,49.283664,-123.123136
Expo & Smithe,49.276115,-123.114496,59d195e16f706a3692499c29,Honey Salt,Restaurant,39 Smithe St,159,49.275175,-123.11284
Expo & Smithe,49.276115,-123.114496,4aa6f277f964a520964b20e3,BC Place,Stadium,777 Pacific Blvd,189,49.275654,-123.1112
Expo & Smithe,49.276115,-123.114496,5790281f498e75e0454bf0a9,Fanny Bay Oyster Bar & Shellfish Market,Seafood Restaurant,762 Cambie St,272,49.278557,-123.114183
Expo & Smithe,49.276115,-123.114496,4aa9d826f964a5206b5520e3,Cooper's Park,Dog Park,1020 Marinaside Cres,293,49.273486,-123.114075
Expo & Smithe,49.276115,-123.114496,4aa7ec7cf964a520064e20e3,La Terrazza,Italian Restaurant,1088 Cambie St,341,49.274887,-123.118818
Expo & Smithe,49.276115,-123.114496,4b75918bf964a520d4142ee3,JJ Bean,Coffee Shop,740 Hamilton St,343,49.279195,-123.114967
Expo & Smithe,49.276115,-123.114496,56e71692498e78e8143f679d,Tacofino,Taco Restaurant,1025 Mainland St,378,49.276488,-123.119685
