station_name,latitude,longitude,business_name,review_count,rating,categories,price,phone,distance,address,source
Chilco & Beach,49.28972,-123.144028,Stanley Park Tennis Courts,,,Tennis Court,,,284.0,,FourSquare
Chilco & Beach,49.28972,-123.144028,English Bay Beach,,,Beach,,,358.0,Beach Ave,FourSquare
Chilco & Beach,49.28972,-123.144028,Banana Leaf,,,Malay Restaurant,,,338.0,1096 Denman St,FourSquare
Chilco & Beach,49.28972,-123.144028,Cactus Club Cafe,,,Mexican Restaurant,,,351.0,1790 Beach Ave,FourSquare
Chilco & Beach,49.28972,-123.144028,CRAFT Beer Market English Bay,,,Beer Bar,,,367.0,1795 Beach Ave,FourSquare
Chilco & Beach,49.28972,-123.144028,Starbucks,,,Coffee Shop,,,330.0,1795 Davie St,FourSquare
Chilco & Beach,49.28972,-123.144028,Peaked Pies,,,Australian Restaurant,,,401.0,975 Denman St,FourSquare
Comox & Broughton,49.285253,-123.134356,Cardero Bottega,,,Coffee Shop,,,223.0,1016 Cardero St,FourSquare
Comox & Broughton,49.285253,-123.134356,Score on Davie,,,Arts and Entertainment,,,330.0,1262 Davie St,FourSquare
Comox & Broughton,49.285253,-123.134356,La Belle Patate,,,Restaurant,,,355.0,1215 Davie St,FourSquare
Comox & Broughton,49.285253,-123.134356,Eye Kandee Lingerie,,,Clothing Store,,,406.0,1685 Davie St,FourSquare
Comox & Broughton,49.285253,-123.134356,Ramen Danbo - Robson,,,Ramen Restaurant,,,462.0,1333 Robson St,FourSquare
Comox & Broughton,49.285253,-123.134356,Cora Breakfast & Lunch,,,Restaurant,,,427.0,1368 Robson St,FourSquare
Comox & Broughton,49.285253,-123.134356,West End Farmers Market,,,Farmers Market,,,403.0,1100 Comox St,FourSquare
Comox & Broughton,49.285253,-123.134356,Saku,,,Japanese Restaurant,,,466.0,1773 Robson St,FourSquare
Comox & Broughton,49.285253,-123.134356,Cobs Bread,,,Bakery,,,474.0,1160 Davie St,FourSquare
Comox & Broughton,49.285253,-123.134356,1181 Lounge,,,Night Club,,,415.0,1181 Davie St,FourSquare
Bute & Comox,49.283343,-123.131099,West End Farmers Market,,,Farmers Market,,,92.0,1100 Comox St,FourSquare
Bute & Comox,49.283343,-123.131099,Nelson Park,,,Park,,,135.0,1030 Bute St,FourSquare
Bute & Comox,49.283343,-123.131099,La Belle Patate,,,Restaurant,,,225.0,1215 Davie St,FourSquare
Bute & Comox,49.283343,-123.131099,Cobs Bread,,,Bakery,,,274.0,1160 Davie St,FourSquare
Bute & Comox,49.283343,-123.131099,Score on Davie,,,Arts and Entertainment,,,275.0,1262 Davie St,FourSquare
Bute & Comox,49.283343,-123.131099,1181 Lounge,,,Night Club,,,227.0,1181 Davie St,FourSquare
Bute & Comox,49.283343,-123.131099,Gurkha Himalayan Kitchen,,,Himalayan Restaurant,,,256.0,1141 Davie St,FourSquare
Bute & Comox,49.283343,-123.131099,Breka Bakery & Cafe,,,Bakery,,,394.0,812 Bute St,FourSquare
Bute & Comox,49.283343,-123.131099,Thai Basil Restaurant,,,Thai Restaurant,,,333.0,1215 Thurlow St,FourSquare
Bute & Comox,49.283343,-123.131099,Konbiniya,,,Sushi Restaurant,,,407.0,1238 Robson St,FourSquare
Cambie & Water,49.284605,-123.108662,Gastown Steam Clock,,,Monument,,,22.0,305 Water St,FourSquare
Cambie & Water,49.284605,-123.108662,Hudson House Trading Co Ltd,,,Gift Store,,,38.0,321 Water St,FourSquare
Cambie & Water,49.284605,-123.108662,Pourhouse Restaurant,,,Restaurant,,,58.0,162 Water St,FourSquare
Cambie & Water,49.284605,-123.108662,Herschel Supply Co Ltd,,,Clothing Store,,,97.0,347 Water St,FourSquare
Cambie & Water,49.284605,-123.108662,Revolver,,,Café,,,160.0,325 Cambie St,FourSquare
Cambie & Water,49.284605,-123.108662,Steamworks Brewing Co,,,Bar,,,167.0,375 Water St,FourSquare
Cambie & Water,49.284605,-123.108662,Meat & Bread,,,Bakery,,,220.0,370 Cambie St,FourSquare
Cambie & Water,49.284605,-123.108662,Nuba,,,Lebanese Restaurant,,,212.0,207B W Hastings St,FourSquare
Cambie & Water,49.284605,-123.108662,Nemesis Coffee,,,Coffee Shop,,,232.0,302 W Hastings St,FourSquare
Cambie & Water,49.284605,-123.108662,John Fluevog Boots & Shoes Ltd,,,Shoe Store,,,241.0,65 Water St,FourSquare
Keefer & Abbott,49.279821,-123.10802,Jam Cafe,,,Coffee Shop,,,128.0,556 Beatty St,FourSquare
Keefer & Abbott,49.279821,-123.10802,Meat & Bread,,,Bakery,,,331.0,370 Cambie St,FourSquare
Keefer & Abbott,49.279821,-123.10802,Queen Elizabeth Theatre,,,Music Venue,,,345.0,600 Block Hamilton St,FourSquare
Keefer & Abbott,49.279821,-123.10802,Pidgin,,,Restaurant,,,345.0,350 Carrall St,FourSquare
Keefer & Abbott,49.279821,-123.10802,Nuba,,,Lebanese Restaurant,,,349.0,207B W Hastings St,FourSquare
Keefer & Abbott,49.279821,-123.10802,Nemesis Coffee,,,Coffee Shop,,,366.0,302 W Hastings St,FourSquare
Keefer & Abbott,49.279821,-123.10802,Nelson the Seagull,,,Bakery,,,370.0,315 Carrall St,FourSquare
Keefer & Abbott,49.279821,-123.10802,Revolver,,,Café,,,396.0,325 Cambie St,FourSquare
Keefer & Abbott,49.279821,-123.10802,Caffe di Beppe,,,Café,,,394.0,,FourSquare
Keefer & Abbott,49.279821,-123.10802,The Paper Hound Bookshop,,,Bookstore,,,418.0,344 Pender St W,FourSquare
Expo & Carrall,49.278004,-123.105664,Keefer Bar,,,Cocktail Bar,,,364.0,135 Keefer St,FourSquare
Expo & Carrall,49.278004,-123.105664,Bao Bei,,,Chinese Restaurant,,,394.0,163 Keefer St,FourSquare
Expo & Carrall,49.278004,-123.105664,Jam Cafe,,,Coffee Shop,,,384.0,556 Beatty St,FourSquare
Expo & Carrall,49.278004,-123.105664,Chinatown BBQ,,,BBQ Joint,,,396.0,130 Pender St E,FourSquare
Expo & Carrall,49.278004,-123.105664,Pizzeria Farina,,,Pizzeria,,,431.0,915 Main St,FourSquare
Expo & Carrall,49.278004,-123.105664,Creekside Park,,,Restaurant,,,429.0,1455 Quebec St,FourSquare
Expo & Carrall,49.278004,-123.105664,The Boxcar,,,Arts and Entertainment,,,430.0,917 Main St,FourSquare
Expo & Carrall,49.278004,-123.105664,Pidgin,,,Restaurant,,,442.0,350 Carrall St,FourSquare
Expo & Carrall,49.278004,-123.105664,New Town Bakery & Restaurant,,,Bakery,,,427.0,148 Pender St E,FourSquare
Expo & Carrall,49.278004,-123.105664,Matchstick Coffee Roasters,,,Café,,,464.0,213 Georgia St E,FourSquare
Keefer & Columbia,49.279342,-123.101822,Keefer Bar,,,Cocktail Bar,,,49.0,135 Keefer St,FourSquare
Keefer & Columbia,49.279342,-123.101822,Bao Bei,,,Chinese Restaurant,,,79.0,163 Keefer St,FourSquare
Keefer & Columbia,49.279342,-123.101822,Chinatown BBQ,,,BBQ Joint,,,111.0,130 Pender St E,FourSquare
Keefer & Columbia,49.279342,-123.101822,New Town Bakery & Restaurant,,,Bakery,,,124.0,148 Pender St E,FourSquare
Keefer & Columbia,49.279342,-123.101822,Matchstick Coffee Roasters,,,Café,,,193.0,213 Georgia St E,FourSquare
Keefer & Columbia,49.279342,-123.101822,Union Market,,,Organization,,,226.0,162E Hastings St E,FourSquare
Keefer & Columbia,49.279342,-123.101822,Phnom Penh,,,Cambodian Restaurant,,,277.0,244 E. Georgia St,FourSquare
Keefer & Columbia,49.279342,-123.101822,Mello,,,Donut Shop,,,255.0,223 Pender St E,FourSquare
Keefer & Columbia,49.279342,-123.101822,Treasure Green Tea Co,,,Coffee Shop,,,250.0,227E Georgia St E,FourSquare
Keefer & Columbia,49.279342,-123.101822,Pizzeria Farina,,,Pizzeria,,,332.0,915 Main St,FourSquare
Marinaside & Cooperage,49.273833,-123.114373,Cooper's Park,,,Dog Park,,,44.0,1020 Marinaside Cres,FourSquare
Marinaside & Cooperage,49.273833,-123.114373,Passione Gelato,,,Gelato Shop,,,223.0,55 Smithe St,FourSquare
Marinaside & Cooperage,49.273833,-123.114373,La Terrazza,,,Italian Restaurant,,,342.0,1088 Cambie St,FourSquare
Marinaside & Cooperage,49.273833,-123.114373,BC Place,,,Stadium,,,365.0,777 Pacific Blvd,FourSquare
Marinaside & Cooperage,49.273833,-123.114373,OEB Breakfast Co,,,Dining and Drinking,,,369.0,1137 Marinaside Cres,FourSquare
Marinaside & Cooperage,49.273833,-123.114373,Provence Marinaside,,,French Restaurant,,,375.0,1177 Marinaside Cres,FourSquare
Marinaside & Cooperage,49.273833,-123.114373,Angus T,,,Bakery,,,458.0,1036 Mainland St,FourSquare
Marinaside & Cooperage,49.273833,-123.114373,Tacofino,,,Taco Restaurant,,,485.0,1025 Mainland St,FourSquare
Marinaside & Cooperage,49.273833,-123.114373,Minami Restaurant,,,Sushi Restaurant,,,492.0,1118 Mainland St,FourSquare
Marinaside & Cooperage,49.273833,-123.114373,The Keg Steakhouse + Bar - Yaletown,,,Restaurant,,,488.0,1011 Mainland St,FourSquare
Bidwell & Burnaby,49.28526,-123.141809,English Bay Beach,,,Beach,,,164.0,Beach Ave,FourSquare
Bidwell & Burnaby,49.28526,-123.141809,The Inukshuk,,,Public Art,,,165.0,1700 Beach Ave,FourSquare
Bidwell & Burnaby,49.28526,-123.141809,CRAFT Beer Market English Bay,,,Beer Bar,,,154.0,1795 Beach Ave,FourSquare
Bidwell & Burnaby,49.28526,-123.141809,Eye Kandee Lingerie,,,Clothing Store,,,171.0,1685 Davie St,FourSquare
Bidwell & Burnaby,49.28526,-123.141809,Cactus Club Cafe,,,Mexican Restaurant,,,170.0,1790 Beach Ave,FourSquare
Bidwell & Burnaby,49.28526,-123.141809,English Bay Bike Rentals Inc,,,Bicycle Store,,,167.0,1754 Davie St,FourSquare
Bidwell & Burnaby,49.28526,-123.141809,Starbucks,,,Coffee Shop,,,220.0,1795 Davie St,FourSquare
Bidwell & Burnaby,49.28526,-123.141809,A-maze-ing Laughter,,,Sculpture Garden,,,257.0,1800 Morton Ave,FourSquare
Bidwell & Burnaby,49.28526,-123.141809,Espana,,,Mediterranean Restaurant,,,333.0,1118 Denman St,FourSquare
Bidwell & Burnaby,49.28526,-123.141809,Banana Leaf,,,Malay Restaurant,,,362.0,1096 Denman St,FourSquare
Robson & Granville,49.281506,-123.120101,Commodore Ballroom,,,Music Venue,,,119.0,838 Granville St,FourSquare
Robson & Granville,49.281506,-123.120101,The Orpheum,,,Music Venue,,,156.0,601 Smithe St,FourSquare
Robson & Granville,49.281506,-123.120101,Vancouver Art Gallery,,,Art Gallery,,,169.0,750 Hornby St,FourSquare
Robson & Granville,49.281506,-123.120101,Hawksworth Restaurant,,,Restaurant,,,214.0,801 Georgia St W,FourSquare
Robson & Granville,49.281506,-123.120101,Cafe Medina,,,Café,,,260.0,780 Richards St,FourSquare
Robson & Granville,49.281506,-123.120101,Lululemon Athletica,,,Clothing Store,,,255.0,1148 Robson St,FourSquare
Robson & Granville,49.281506,-123.120101,Cycle City Tours,,,Bicycle Store,,,304.0,648 Hornby St,FourSquare
Robson & Granville,49.281506,-123.120101,Rocky Mountain Chocolate Factory,,,Candy Store,,,325.0,1017 Robson St,FourSquare
Robson & Granville,49.281506,-123.120101,Gotham Steakhouse & Cocktail Bar,,,Steakhouse,,,335.0,615 Seymour St,FourSquare
Robson & Granville,49.281506,-123.120101,Sephora,,,Cosmetics Store,,,343.0,701 Georgia St E,FourSquare
Expo & Smithe,49.276115,-123.114496,Passione Gelato,,,Gelato Shop,,,56.0,55 Smithe St,FourSquare
Expo & Smithe,49.276115,-123.114496,BC Place,,,Stadium,,,189.0,777 Pacific Blvd,FourSquare
Expo & Smithe,49.276115,-123.114496,Fanny Bay Oyster Bar & Shellfish Market,,,Seafood Restaurant,,,272.0,762 Cambie St,FourSquare
Expo & Smithe,49.276115,-123.114496,Cooper's Park,,,Dog Park,,,293.0,1020 Marinaside Cres,FourSquare
Expo & Smithe,49.276115,-123.114496,Lupo Restaurant & Vinoteca,,,Italian Restaurant,,,300.0,869 Hamilton St,FourSquare
Expo & Smithe,49.276115,-123.114496,La Terrazza,,,Italian Restaurant,,,341.0,1088 Cambie St,FourSquare
Expo & Smithe,49.276115,-123.114496,Tacofino,,,Taco Restaurant,,,378.0,1025 Mainland St,FourSquare
Expo & Smithe,49.276115,-123.114496,Vancouver Public Library,,,Library,,,384.0,350 Georgia St W,FourSquare
Expo & Smithe,49.276115,-123.114496,Homer St. Cafe and Bar,,,Restaurant,,,375.0,898 Homer St,FourSquare
Expo & Smithe,49.276115,-123.114496,Angus T,,,Bakery,,,390.0,1036 Mainland St,FourSquare
Cypress & Cornwall,49.272827,-123.147744,Siegel's Bagels,,,Bagel Shop,,,41.0,1883 Cornwall Ave,FourSquare
Cypress & Cornwall,49.272827,-123.147744,AnnaLena,,,Restaurant,,,233.0,1809 1st Ave W,FourSquare
Cypress & Cornwall,49.272827,-123.147744,Billy Bishop Branch 176 Legion,,,Non-Profit Organization,,,301.0,1407 Laburnum St,FourSquare
Cypress & Cornwall,49.272827,-123.147744,Museum of Vancouver,,,Museum,,,449.0,1100 Chestnut St,FourSquare
Cypress & Cornwall,49.272827,-123.147744,Kitsilano Beach,,,Beach,,,503.0,2225 Cornwall Ave,FourSquare
Cypress & Cornwall,49.272827,-123.147744,Vanier Park,,,Park,,,498.0,1695 Whyte Ave,FourSquare
Cypress & Cornwall,49.272827,-123.147744,Romer's Burger Bar,,,Burger Joint,,,511.0,1873 4th Ave W,FourSquare
Cypress & Cornwall,49.272827,-123.147744,Ramen Danbo,,,Alternative Medicine Clinic,,,512.0,1833 4th Ave W,FourSquare
Cypress & Cornwall,49.272827,-123.147744,Rain or Shine Ice Cream,,,Ice Cream Parlor,,,549.0,1926 4th Ave W,FourSquare
Cypress & Cornwall,49.272827,-123.147744,Fable,,,Restaurant,,,550.0,1944 4th Ave W,FourSquare
Anderson & 2nd,49.269361,-123.13782,Granville Island Brewing,,,Bar,,,205.0,1441 Cartwright St,FourSquare
Anderson & 2nd,49.269361,-123.13782,Tony's Fish & Oyster Cafe,,,Seafood Restaurant,,,184.0,1511 Anderson St,FourSquare
Anderson & 2nd,49.269361,-123.13782,Prado Cafe,,,Café,,,229.0,1809 Fir St,FourSquare
Anderson & 2nd,49.269361,-123.13782,The Keg Steakhouse & Bar,,,Restaurant,,,252.0,1499 Anderson St,FourSquare
Anderson & 2nd,49.269361,-123.13782,Granville Island Water Park,,,Amusement Park,,,297.0,1318 Cartwright St,FourSquare
Anderson & 2nd,49.269361,-123.13782,The Lobster Man,,,Fish Market,,,271.0,1807 Mast Tower Rd,FourSquare
Anderson & 2nd,49.269361,-123.13782,Granville Island Publishing,,,Publisher,,,316.0,1656 Duranleau St,FourSquare
Anderson & 2nd,49.269361,-123.13782,Paper-Ya,,,Stationery Store,,,315.0,1666 Johnston St,FourSquare
Anderson & 2nd,49.269361,-123.13782,Go Fish,,,Seafood Restaurant,,,304.0,1505 1 St Ave W,FourSquare
Anderson & 2nd,49.269361,-123.13782,Off the Tracks Bistro,,,Café,,,295.0,1363 Railspur Alley,FourSquare
7th & Granville,49.2653,-123.13811,Eq3,,,Furniture and Home Store,,,41.0,2536 Granville St,FourSquare
7th & Granville,49.2653,-123.13811,Salade de Fruits Inc,,,Bistro,,,126.0,1551 7th Ave W,FourSquare
7th & Granville,49.2653,-123.13811,Cheesecake Etc,,,Dessert Shop,,,133.0,2141 Granville St,FourSquare
7th & Granville,49.2653,-123.13811,Paul's Place Restaurant & Omelettery,,,Bistro,,,83.0,2211 Granville St,FourSquare
7th & Granville,49.2653,-123.13811,Beaucoup Bakery & Cafe,,,Bakery,,,230.0,2150 Fir St,FourSquare
7th & Granville,49.2653,-123.13811,Lin's Chinese Cuisine and Tea House,,,Chinese Restaurant,,,212.0,1537 Broadway W,FourSquare
7th & Granville,49.2653,-123.13811,Indigo,,,Bookstore,,,252.0,2505 Granville St,FourSquare
7th & Granville,49.2653,-123.13811,Suika,,,Sushi Restaurant,,,331.0,1626W Broadway W,FourSquare
7th & Granville,49.2653,-123.13811,Pottery Barn,,,Department Store,,,315.0,2600 Granville St,FourSquare
7th & Granville,49.2653,-123.13811,Wild Birds Unlimited Inc,,,Hobby Store,,,369.0,1302 Broadway W,FourSquare
10th & Granville,49.262598,-123.138921,Pottery Barn,,,Department Store,,,37.0,2600 Granville St,FourSquare
10th & Granville,49.262598,-123.138921,Indigo,,,Bookstore,,,54.0,2505 Granville St,FourSquare
10th & Granville,49.262598,-123.138921,Granville Liquor Store Ltd,,,Liquor Store,,,69.0,2658 Granville St,FourSquare
10th & Granville,49.262598,-123.138921,Stanley Industrial Alliance Stage,,,Music Venue,,,136.0,2750 Granville St,FourSquare
10th & Granville,49.262598,-123.138921,Lin's Chinese Cuisine and Tea House,,,Chinese Restaurant,,,145.0,1537 Broadway W,FourSquare
10th & Granville,49.262598,-123.138921,Heirloom Vegetarian,,,Vegan and Vegetarian Restaurant,,,178.0,1509 12th Ave W,FourSquare
10th & Granville,49.262598,-123.138921,Suika,,,Sushi Restaurant,,,230.0,1626W Broadway W,FourSquare
10th & Granville,49.262598,-123.138921,Salade de Fruits Inc,,,Bistro,,,326.0,1551 7th Ave W,FourSquare
10th & Granville,49.262598,-123.138921,Williams-Sonoma,,,Furniture and Home Store,,,326.0,2903 Granville St,FourSquare
10th & Granville,49.262598,-123.138921,Eq3,,,Furniture and Home Store,,,294.0,2536 Granville St,FourSquare
14th & Granville,49.25894,-123.139272,Small Victory,,,Bakery,,,88.0,3070 Granville St,FourSquare
14th & Granville,49.25894,-123.139272,Williams-Sonoma,,,Furniture and Home Store,,,83.0,2903 Granville St,FourSquare
14th & Granville,49.25894,-123.139272,Bin 4 Burger Lounge,,,Burger Joint,,,52.0,2996 Granville St,FourSquare
14th & Granville,49.25894,-123.139272,Stable House Bistro,,,Restaurant,,,86.0,1520 13th Ave W,FourSquare
14th & Granville,49.25894,-123.139272,Anthropologie,,,Clothing Store,,,92.0,2912 Granville St,FourSquare
14th & Granville,49.25894,-123.139272,Heirloom Vegetarian,,,Vegan and Vegetarian Restaurant,,,228.0,1509 12th Ave W,FourSquare
14th & Granville,49.25894,-123.139272,Stanley Industrial Alliance Stage,,,Music Venue,,,291.0,2750 Granville St,FourSquare
14th & Granville,49.25894,-123.139272,Granville Liquor Store Ltd,,,Liquor Store,,,354.0,2658 Granville St,FourSquare
14th & Granville,49.25894,-123.139272,Pottery Barn,,,Department Store,,,397.0,2600 Granville St,FourSquare
14th & Granville,49.25894,-123.139272,Indigo,,,Bookstore,,,461.0,2505 Granville St,FourSquare
14th & Cambie,49.258763,-123.115392,Indian Roti Kitchen,,,Indian Restaurant,,,25.0,2961 Cambie St,FourSquare
14th & Cambie,49.258763,-123.115392,Passion8 Dessert Cafe,,,Café,,,60.0,3010 Cambie St,FourSquare
14th & Cambie,49.258763,-123.115392,Vij's,,,Indian Restaurant,,,148.0,3106 Cambie St,FourSquare
14th & Cambie,49.258763,-123.115392,Shoppers Drug Mart,,,Drugstore,,,262.0,3277 Cambie St,FourSquare
14th & Cambie,49.258763,-123.115392,Paragon Tea Room,,,Tea Room,,,370.0,3361 Cambie St,FourSquare
14th & Cambie,49.258763,-123.115392,Rain or Shine,,,Ice Cream Parlor,,,413.0,3382 Cambie St,FourSquare
14th & Cambie,49.258763,-123.115392,Lemonade Gluten Free Bakery,,,Bakery,,,402.0,3385 Cambie St,FourSquare
14th & Cambie,49.258763,-123.115392,Moii Cafe,,,Café,,,424.0,2559 Cambie St,FourSquare
14th & Cambie,49.258763,-123.115392,Corduroy Pie Co,,,Pizzeria,,,467.0,758 16th Ave W,FourSquare
14th & Cambie,49.258763,-123.115392,Potluck Hawker Eatery,,,Malay Restaurant,,,474.0,3424 Cambie St,FourSquare
Ontario & 5th,49.266724,-123.104824,Pure Bread,,,Bakery,,,21.0,5 5th Ave E,FourSquare
Ontario & 5th,49.266724,-123.104824,The Juice Truck,,,Juice Bar,,,60.0,28 5th Ave W,FourSquare
Ontario & 5th,49.266724,-123.104824,R & B Brewing Inc,,,Brewery,,,109.0,54B 4th Ave E,FourSquare
Ontario & 5th,49.266724,-123.104824,Elysian Coffee,,,Coffee Shop,,,244.0,2301 Ontario St,FourSquare
Ontario & 5th,49.266724,-123.104824,Earnest Ice Cream,,,Ice Cream Parlor,,,277.0,1829 Quebec St,FourSquare
Ontario & 5th,49.266724,-123.104824,33 Acres Brewing Co,,,Bar,,,318.0,15 8th Ave W,FourSquare
Ontario & 5th,49.266724,-123.104824,Brassneck Brewery,,,Bar,,,322.0,2148 Main St,FourSquare
Ontario & 5th,49.266724,-123.104824,Cartems Donuterie,,,Bagel Shop,,,329.0,2152 Main Mall,FourSquare
Ontario & 5th,49.266724,-123.104824,Tractor Foods - Olympic Village,,,Salad Restaurant,,,343.0,1751 Quebec St,FourSquare
Ontario & 5th,49.266724,-123.104824,Jonathan Rogers Park,,,Park,,,357.0,110 7th Ave W,FourSquare
10th & Main,49.262141,-123.101961,Pulpfiction Books,,,Bookstore,,,180.0,2422 Main St,FourSquare
10th & Main,49.262141,-123.101961,La Petite Cuillere,,,Tea Room,,,223.0,55 Kingsway,FourSquare
10th & Main,49.262141,-123.101961,Sing Sing Beer Bar,,,Beer Bar,,,185.0,2718 Main St,FourSquare
10th & Main,49.262141,-123.101961,33 Acres Brewing Co,,,Bar,,,309.0,15 8th Ave W,FourSquare
10th & Main,49.262141,-123.101961,49th Parallel Coffee Roast,,,Coffee Shop,,,340.0,2902 Main St,FourSquare
10th & Main,49.262141,-123.101961,Elysian Coffee,,,Coffee Shop,,,346.0,2301 Ontario St,FourSquare
10th & Main,49.262141,-123.101961,Sushiyama,,,Sushi Restaurant,,,357.0,371 Broadway E,FourSquare
10th & Main,49.262141,-123.101961,Tisol,,,Pet Supplies Store,,,372.0,2949 Main St,FourSquare
10th & Main,49.262141,-123.101961,Main Street Brewing Co,,,Brewery,,,351.0,261 7th Ave E,FourSquare
10th & Main,49.262141,-123.101961,Modus Coffee,,,Café,,,396.0,112 W Broadway,FourSquare
Cypress & 4th,49.268269,-123.147885,Romer's Burger Bar,,,Burger Joint,,,26.0,1873 4th Ave W,FourSquare
Cypress & 4th,49.268269,-123.147885,Rain or Shine Ice Cream,,,Ice Cream Parlor,,,76.0,1926 4th Ave W,FourSquare
Cypress & 4th,49.268269,-123.147885,Fable,,,Restaurant,,,96.0,1944 4th Ave W,FourSquare
Cypress & 4th,49.268269,-123.147885,Ramen Danbo,,,Alternative Medicine Clinic,,,113.0,1833 4th Ave W,FourSquare
Cypress & 4th,49.268269,-123.147885,Patagonia,,,Clothing Store,,,156.0,1994 4th Ave W,FourSquare
Cypress & 4th,49.268269,-123.147885,Indian Oven Restaurant Ltd,,,Indian Restaurant,,,204.0,2006 4th Ave W,FourSquare
Cypress & 4th,49.268269,-123.147885,Las Margaritas,,,Mexican Restaurant,,,162.0,1999 4th Ave W,FourSquare
Cypress & 4th,49.268269,-123.147885,AnnaLena,,,Restaurant,,,288.0,1809 1st Ave W,FourSquare
Cypress & 4th,49.268269,-123.147885,Their There,,,Bakery,,,258.0,2042 4th Ave W,FourSquare
Cypress & 4th,49.268269,-123.147885,TurF,,,Coffee Shop,,,274.0,2041 4th Ave W,FourSquare
Vanier Park,49.275717,-123.142564,Vanier Park,,,Park,,,51.0,1695 Whyte Ave,FourSquare
