station_name,latitude,longitude,venue_id,venue_name,venue_category,venue_address,venue_distance,venue_latitude,venue_longitude
Comox & Denman,49.288444,-123.139203,4acfe023f964a52099d620e3,Starbucks,Coffee Shop,1795 Davie St,215,49.287236,-123.141532
Comox & Denman,49.288444,-123.139203,4bc3a0e7461576b022ed7e32,English Bay Bike Rentals Inc,Bicycle Store,1754 Davie St,241,49.286722,-123.141244
Comox & Denman,49.288444,-123.139203,4aa7455df964a5208e4c20e3,Kingyo Izakaya 金魚居酒屋,Sushi Restaurant,871 Denman St,293,49.290643,-123.136956
Cordova & Bute,49.289124,-123.12196,4c474fc476d72d7fa3c03c4d,Harbour Green Park,Park,1187A1 W Cordova St,30,49.289362,-123.121757
Cordova & Bute,49.289124,-123.12196,4ab03489f964a520706620e3,Coal Harbour Seawall,Waterfront,W Cordova St,265,49.291405,-123.123067
Cordova & Bute,49.289124,-123.12196,4d320c5498336dcb18401ff0,Cactus Club Cafe,American Restaurant,1085 Canada Pl,288,49.289603,-123.118045
Cordova & Bute,49.289124,-123.12196,59b17359cf72a06947102770,49th Parallel Café & Lucky's Doughnuts - THURLOW,Dining and Drinking,689 Thurlow St,348,49.286052,-123.122935
Cordova & Bute,49.289124,-123.12196,5205bfe411d2d4fd57c20095,Tap & Barrel,Bar,1055 Canada Pl,373,49.289881,-123.116933
Cordova & Bute,49.289124,-123.12196,50e74e10e4b01d00f05bfd09,JJ Bean Coffee Roasters,Coffee Shop,353 Burrard St,397,49.287529,-123.117057
Cordova & Bute,49.289124,-123.12196,58ffe8bdf79faa67de305c87,Botanist,Restaurant,1038 Canada Pl,399,49.288198,-123.116627
Cordova & Bute,49.289124,-123.12196,5a221e0fb23dfa2af3d74bef,Muji 無印良品,Miscellaneous Store,1125 Robson St,482,49.285368,-123.12531
Cordova & Bute,49.289124,-123.12196,4aaa9a0ef964a5208d5620e3,Cactus Club Cafe Bentall 5,American Restaurant,588 Burrard St,458,49.285532,-123.118834
Cordova & Bute,49.289124,-123.12196,4ab59f7cf964a520a97520e3,Joe Fortes Seafood & Chop House,Seafood Restaurant,777 Thurlow St,489,49.284956,-123.124545
Hornby & Nelson,49.28062,-123.12482,5d3a13ed0362970008f60887,Pallet Coffee Roasters,Coffee Shop,980 Howe St,110,49.279891,-123.123788
Hornby & Nelson,49.28062,-123.12482,4aaec434f964a520346320e3,Le Crocodile Restaurant,French Restaurant,100A90 Burrard St,219,49.282578,-123.125234
Hornby & Nelson,49.28062,-123.12482,4da94ba44b22f071ea9b959d,The Mexican,Mexican Restaurant,1049 Granville St,214,49.278821,-123.12394
Hornby & Nelson,49.28062,-123.12482,4aa999e4f964a520735420e3,MarketPlace IGA,Grocery Store,909 Burrard St,177,49.282213,-123.124878
Hornby & Nelson,49.28062,-123.12482,4aa733fbf964a520444c20e3,Commodore Ballroom,Music Venue,838 Granville St,288,49.280556,-123.12045
Hornby & Nelson,49.28062,-123.12482,5858c69676b8b2540875ab7e,The Pawn Shop,Taco Restaurant,1117 Granville St,281,49.27809,-123.125013
Hornby & Nelson,49.28062,-123.12482,53c32265498e7aa07942e9c1,Boulevard Kitchen & Oyster Bar,French Restaurant,845 Burrard St,275,49.283021,-123.123893
Hornby & Nelson,49.28062,-123.12482,57e351fe498ea398546051b6,Nero Belgian Waffle Bar,Dessert Shop,1002 Seymour St,323,49.278311,-123.122111
Hornby & Nelson,49.28062,-123.12482,4b7327faf964a520c79e2de3,Lululemon Athletica,Clothing Store,1148 Robson St,305,49.283016,-123.122756
Hornby & Nelson,49.28062,-123.12482,4ac17919f964a520479720e3,The Orpheum,Music Venue,601 Smithe St,340,49.280081,-123.120416
Helmcken & Burrard,49.279938,-123.127478,52f3fa78498e7fdade825f16,Breka Bakery & Cafe,Bakery,855 Davie St,171,49.278414,-123.12788
Helmcken & Burrard,49.279938,-123.127478,5858c69676b8b2540875ab7e,The Pawn Shop,Taco Restaurant,1117 Granville St,272,49.27809,-123.125013
Helmcken & Burrard,49.279938,-123.127478,5d3a13ed0362970008f60887,Pallet Coffee Roasters,Coffee Shop,980 Howe St,267,49.279891,-123.123788
Helmcken & Burrard,49.279938,-123.127478,4da94ba44b22f071ea9b959d,The Mexican,Mexican Restaurant,1049 Granville St,286,49.278821,-123.12394
Helmcken & Burrard,49.279938,-123.127478,4aaec434f964a520346320e3,Le Crocodile Restaurant,French Restaurant,100A90 Burrard St,335,49.282578,-123.125234
Helmcken & Burrard,49.279938,-123.127478,4ab8356ff964a5208f7c20e3,Thai Basil Restaurant,Thai Restaurant,1215 Thurlow St,291,49.280355,-123.131452
Helmcken & Burrard,49.279938,-123.127478,4aa999e4f964a520735420e3,MarketPlace IGA,Grocery Store,909 Burrard St,315,49.282213,-123.124878
Helmcken & Burrard,49.279938,-123.127478,4aa72e8ef964a520284c20e3,Earls,Restaurant,905 Hornby St,330,49.281585,-123.123689
Helmcken & Burrard,49.279938,-123.127478,4b82e001f964a5205aea30e3,Nelson Park,Park,1030 Bute St,343,49.282743,-123.129466
Helmcken & Burrard,49.279938,-123.127478,4aaafa29f964a5205a5820e3,Vancity Theatre,Movie Theater,1181 Seymour St,373,49.27705,-123.124843
Pacific & Richards,49.273663,-123.127075,5b9032b4345cbe00398a8d6a,Matchstick Coffee Roasters,Café,1328 Richards St,102,49.274404,-123.126239
Pacific & Richards,49.273663,-123.127075,4aa99f79f964a5208e5420e3,George Wainborn Park,Playground,450 Beach Cres,221,49.272361,-123.12939
Pacific & Richards,49.273663,-123.127075,4b572f20f964a520f92928e3,David Lam Park,Park,1300 Pacific Blvd,246,49.27233,-123.124359
Pacific & Richards,49.273663,-123.127075,4bf84e3a5efe2d7f3a8c6a34,Seawall Yaletown,Waterfront,Pacific Blvd,264,49.271372,-123.128089
Pacific & Richards,49.273663,-123.127075,4aa94599f964a520cc5220e3,Cactus Club Cafe Yaletown,American Restaurant,357 Davie St,352,49.275084,-123.122728
Pacific & Richards,49.273663,-123.127075,4b4fdbd2f964a520c91727e3,Hapa Izakaya,Bar,1193 Hamilton St,359,49.27512,-123.12265
Pacific & Richards,49.273663,-123.127075,559ff1da498e818b3ace65a4,Ancora Waterfront Dining and Patio,Mediterranean Restaurant,1600 Howe St,399,49.27371,-123.132588
Pacific & Richards,49.273663,-123.127075,4e2901b5b61c41a2f8a38ab3,The Flying Pig Yaletown,Restaurant,1168 Hamilton St,404,49.275181,-123.122007
Pacific & Richards,49.273663,-123.127075,5751fda3498e4f21436b3b09,Mister,Ice Cream Parlor,1141 Mainland St,434,49.275114,-123.121514
Pacific & Richards,49.273663,-123.127075,5a878c33f8cbd46ab822ef69,MeeT in Yaletown,Vegan and Vegetarian Restaurant,1165 Mainland St,414,49.275006,-123.121748
Chilco & Beach,49.28972,-123.144028,4ba69381f964a520ad5f39e3,Stanley Park English Bay Seawall,Hiking Trail,Beach Ave,201,49.290133,-123.146728
Chilco & Beach,49.28972,-123.144028,4c1823da834e2d7f0a812880,A-maze-ing Laughter,Sculpture Garden,1800 Morton Ave,297,49.287891,-123.142143
Chilco & Beach,49.28972,-123.144028,50527ea7e4b0588850a3fbab,Espana,Mediterranean Restaurant,1118 Denman St,324,49.288096,-123.140307
Chilco & Beach,49.28972,-123.144028,4cdc9e88fc973704e4d6d605,Stanley Park Tennis Courts,Tennis Court,,284,49.292068,-123.145596
Chilco & Beach,49.28972,-123.144028,4bcbdf5268f976b049e86183,English Bay Beach,Beach,Beach Ave,358,49.286311,-123.143487
Chilco & Beach,49.28972,-123.144028,4aa75933f964a520bf4c20e3,Banana Leaf,Malay Restaurant,1096 Denman St,338,49.288276,-123.139917
Chilco & Beach,49.28972,-123.144028,4d3a00006de7721eed15ea49,Cactus Club Cafe,Mexican Restaurant,1790 Beach Ave,351,49.28666,-123.14278
Chilco & Beach,49.28972,-123.144028,604859d906d2a567129f63d3,CRAFT Beer Market English Bay,Beer Bar,1795 Beach Ave,367,49.286629,-123.14221
Chilco & Beach,49.28972,-123.144028,4acfe023f964a52099d620e3,Starbucks,Coffee Shop,1795 Davie St,330,49.287236,-123.141532
Chilco & Beach,49.28972,-123.144028,5851f5b5297c16529dd5cf93,Peaked Pies,Australian Restaurant,975 Denman St,401,49.28964,-123.138493
Comox & Broughton,49.285253,-123.134356,4aa9ac4ff964a520cc5420e3,Cardero Bottega,Coffee Shop,1016 Cardero St,223,49.287092,-123.135598
Comox & Broughton,49.285253,-123.134356,4aa8712bf964a520505120e3,Score on Davie,Arts and Entertainment,1262 Davie St,330,49.282285,-123.134538
Comox & Broughton,49.285253,-123.134356,4b1b3a7af964a520dff923e3,La Belle Patate,Restaurant,1215 Davie St,355,49.282095,-123.133548
Comox & Broughton,49.285253,-123.134356,51076a5f164846261ad38fe0,Eye Kandee Lingerie,Clothing Store,1685 Davie St,406,49.286089,-123.139811
Comox & Broughton,49.285253,-123.134356,5646ab13498e460c732920e8,Ramen Danbo - Robson,Ramen Restaurant,1333 Robson St,462,49.287499,-123.12898
Comox & Broughton,49.285253,-123.134356,5613530b498ea051161f8998,Cora Breakfast & Lunch,Restaurant,1368 Robson St,427,49.287551,-123.129634
Comox & Broughton,49.285253,-123.134356,4ab2b6e4f964a520fb6b20e3,West End Farmers Market,Farmers Market,1100 Comox St,403,49.282579,-123.130588
Comox & Broughton,49.285253,-123.134356,5b2bfe834f0e58002c8c4344,Saku,Japanese Restaurant,1773 Robson St,466,49.291333,-123.134825
Comox & Broughton,49.285253,-123.134356,4c4a3fe2c8b6b71364090efb,Cobs Bread,Bakery,1160 Davie St,474,49.281117,-123.132734
Comox & Broughton,49.285253,-123.134356,4aa8555cf964a520e75020e3,1181 Lounge,Night Club,1181 Davie St,415,49.281647,-123.132861
Bute & Comox,49.283343,-123.131099,4ab2b6e4f964a520fb6b20e3,West End Farmers Market,Farmers Market,1100 Comox St,92,49.282579,-123.130588
Bute & Comox,49.283343,-123.131099,4b82e001f964a5205aea30e3,Nelson Park,Park,1030 Bute St,135,49.282743,-123.129466
Bute & Comox,49.283343,-123.131099,4b1b3a7af964a520dff923e3,La Belle Patate,Restaurant,1215 Davie St,225,49.282095,-123.133548
Bute & Comox,49.283343,-123.131099,4c4a3fe2c8b6b71364090efb,Cobs Bread,Bakery,1160 Davie St,274,49.281117,-123.132734
Bute & Comox,49.283343,-123.131099,4aa8712bf964a520505120e3,Score on Davie,Arts and Entertainment,1262 Davie St,275,49.282285,-123.134538
Bute & Comox,49.283343,-123.131099,4aa8555cf964a520e75020e3,1181 Lounge,Night Club,1181 Davie St,227,49.281647,-123.132861
Bute & Comox,49.283343,-123.131099,4fff3622e4b046ea2824d0bd,Gurkha Himalayan Kitchen,Himalayan Restaurant,1141 Davie St,256,49.281122,-123.132086
Bute & Comox,49.283343,-123.131099,510b1603e4b0607cda141579,Breka Bakery & Cafe,Bakery,812 Bute St,394,49.285765,-123.127128
Bute & Comox,49.283343,-123.131099,4ab8356ff964a5208f7c20e3,Thai Basil Restaurant,Thai Restaurant,1215 Thurlow St,333,49.280355,-123.131452
Bute & Comox,49.283343,-123.131099,4aaaf960f964a520575820e3,Konbiniya,Sushi Restaurant,1238 Robson St,407,49.286326,-123.127825
Cambie & Water,49.284605,-123.108662,4aa9662cf964a520795320e3,Gastown Steam Clock,Monument,305 Water St,22,49.284511,-123.10893
Cambie & Water,49.284605,-123.108662,4bfb18ebd0382d7f1144c90a,Hudson House Trading Co Ltd,Gift Store,321 Water St,38,49.284517,-123.109174
Cambie & Water,49.284605,-123.108662,4abea310f964a520ff8e20e3,Pourhouse Restaurant,Restaurant,162 Water St,58,49.284105,-123.108409
Cambie & Water,49.284605,-123.108662,5b1aebbd4a7aae002cb1b99d,Herschel Supply Co Ltd,Clothing Store,347 Water St,97,49.284666,-123.109998
Cambie & Water,49.284605,-123.108662,4d9b41359298b1f7635b5338,Revolver,Café,325 Cambie St,160,49.283261,-123.109473
Cambie & Water,49.284605,-123.108662,4aa6bc27f964a520df4a20e3,Steamworks Brewing Co,Bar,375 Water St,167,49.284949,-123.110915
Cambie & Water,49.284605,-123.108662,4cc72e8b01fb236a8d70bbba,Meat & Bread,Bakery,370 Cambie St,220,49.282674,-123.109342
Cambie & Water,49.284605,-123.108662,4aa7fe08f964a520914e20e3,Nuba,Lebanese Restaurant,207B W Hastings St,212,49.282792,-123.109595
Cambie & Water,49.284605,-123.108662,5827c3091dbf6c7dd8ddfd6c,Nemesis Coffee,Coffee Shop,302 W Hastings St,232,49.282787,-123.110244
Cambie & Water,49.284605,-123.108662,4b4e020af964a520f0dd26e3,John Fluevog Boots & Shoes Ltd,Shoe Store,65 Water St,241,49.283836,-123.105546
Keefer & Abbott,49.279821,-123.10802,571f842a498e10fa3180d4cd,Jam Cafe,Coffee Shop,556 Beatty St,128,49.280306,-123.109627
Keefer & Abbott,49.279821,-123.10802,4cc72e8b01fb236a8d70bbba,Meat & Bread,Bakery,370 Cambie St,331,49.282674,-123.109342
Keefer & Abbott,49.279821,-123.10802,4b23212bf964a520a75324e3,Queen Elizabeth Theatre,Music Venue,600 Block Hamilton St,345,49.280353,-123.112713
Keefer & Abbott,49.279821,-123.10802,4fae01d3e4b0861eac7a985a,Pidgin,Restaurant,350 Carrall St,345,49.281822,-123.10406
Keefer & Abbott,49.279821,-123.10802,4aa7fe08f964a520914e20e3,Nuba,Lebanese Restaurant,207B W Hastings St,349,49.282792,-123.109595
Keefer & Abbott,49.279821,-123.10802,5827c3091dbf6c7dd8ddfd6c,Nemesis Coffee,Coffee Shop,302 W Hastings St,366,49.282787,-123.110244
Keefer & Abbott,49.279821,-123.10802,4dc9a94cd22d2af63302269c,Nelson the Seagull,Bakery,315 Carrall St,370,49.282251,-123.104519
Keefer & Abbott,49.279821,-123.10802,4d9b41359298b1f7635b5338,Revolver,Café,325 Cambie St,396,49.283261,-123.109473
Keefer & Abbott,49.279821,-123.10802,5a2b0e0306fb601e552bda2c,Caffe di Beppe,Café,,394,49.282421,-123.104533
Keefer & Abbott,49.279821,-123.10802,51ccc104498ecd1c7f791863,The Paper Hound Bookshop,Bookstore,344 Pender St W,418,49.282597,-123.111931
Expo & Carrall,49.278004,-123.105664,4b77ba28f964a52064a82ee3,Keefer Bar,Cocktail Bar,135 Keefer St,364,49.279619,-123.101293
Expo & Carrall,49.278004,-123.105664,4b513a38f964a5200b4827e3,Bao Bei,Chinese Restaurant,163 Keefer St,394,49.279609,-123.100805
Expo & Carrall,49.278004,-123.105664,571f842a498e10fa3180d4cd,Jam Cafe,Coffee Shop,556 Beatty St,384,49.280306,-123.109627
Expo & Carrall,49.278004,-123.105664,59f8e055646e387cd2411030,Chinatown BBQ,BBQ Joint,130 Pender St E,396,49.280546,-123.101453
Expo & Carrall,49.278004,-123.105664,4e4c5b92d164e69742cb498b,Pizzeria Farina,Pizzeria,915 Main St,431,49.276561,-123.10014
Expo & Carrall,49.278004,-123.105664,4b7c2ccaf964a5201a822fe3,Creekside Park,Restaurant,1455 Quebec St,429,49.274585,-123.102893
Expo & Carrall,49.278004,-123.105664,55960645498e4220d6c38c64,The Boxcar,Arts and Entertainment,917 Main St,430,49.276469,-123.100214
Expo & Carrall,49.278004,-123.105664,4fae01d3e4b0861eac7a985a,Pidgin,Restaurant,350 Carrall St,442,49.281822,-123.10406
Expo & Carrall,49.278004,-123.105664,4abe7fb7f964a520078e20e3,New Town Bakery & Restaurant,Bakery,148 Pender St E,427,49.280309,-123.100946
Expo & Carrall,49.278004,-123.105664,530e9ea1498eee5076f049a3,Matchstick Coffee Roasters,Café,213 Georgia St E,464,49.278692,-123.099348
Keefer & Columbia,49.279342,-123.101822,4b77ba28f964a52064a82ee3,Keefer Bar,Cocktail Bar,135 Keefer St,49,49.279619,-123.101293
Keefer & Columbia,49.279342,-123.101822,4b513a38f964a5200b4827e3,Bao Bei,Chinese Restaurant,163 Keefer St,79,49.279609,-123.100805
Keefer & Columbia,49.279342,-123.101822,59f8e055646e387cd2411030,Chinatown BBQ,BBQ Joint,130 Pender St E,111,49.280546,-123.101453
Keefer & Columbia,49.279342,-123.101822,4abe7fb7f964a520078e20e3,New Town Bakery & Restaurant,Bakery,148 Pender St E,124,49.280309,-123.100946
Keefer & Columbia,49.279342,-123.101822,530e9ea1498eee5076f049a3,Matchstick Coffee Roasters,Café,213 Georgia St E,193,49.278692,-123.099348
Keefer & Columbia,49.279342,-123.101822,4aa84651f964a520905020e3,Union Market,Organization,162E Hastings St E,226,49.281225,-123.100618
Keefer & Columbia,49.279342,-123.101822,4aa7fa85f964a520704e20e3,Phnom Penh,Cambodian Restaurant,244 E. Georgia St,277,49.278403,-123.098188
Keefer & Columbia,49.279342,-123.101822,5dfbfde903fd76000772ca0e,Mello,Donut Shop,223 Pender St E,255,49.280489,-123.098771
Keefer & Columbia,49.279342,-123.101822,4e99cefcf790b2a9190a854e,Treasure Green Tea Co,Coffee Shop,227E Georgia St E,250,49.278656,-123.098534
Keefer & Columbia,49.279342,-123.101822,4e4c5b92d164e69742cb498b,Pizzeria Farina,Pizzeria,915 Main St,332,49.276561,-123.10014
Marinaside & Cooperage,49.273833,-123.114373,4aa9d826f964a5206b5520e3,Cooper's Park,Dog Park,1020 Marinaside Cres,44,49.273486,-123.114075
Marinaside & Cooperage,49.273833,-123.114373,5ce1a82d2a7ab6002b5398fc,Passione Gelato,Gelato Shop,55 Smithe St,223,49.275818,-123.113868
Marinaside & Cooperage,49.273833,-123.114373,4aa7ec7cf964a520064e20e3,La Terrazza,Italian Restaurant,1088 Cambie St,342,49.274887,-123.118818
Marinaside & Cooperage,49.273833,-123.114373,4aa6f277f964a520964b20e3,BC Place,Stadium,777 Pacific Blvd,365,49.275654,-123.1112
Marinaside & Cooperage,49.273833,-123.114373,5cd9e07fd176e9003299b498,OEB Breakfast Co,Dining and Drinking,1137 Marinaside Cres,369,49.273374,-123.119419
Marinaside & Cooperage,49.273833,-123.114373,4aad3bc3f964a520255f20e3,Provence Marinaside,French Restaurant,1177 Marinaside Cres,375,49.273338,-123.119497
Marinaside & Cooperage,49.273833,-123.114373,5af8880a838e59002ce2d728,Angus T,Bakery,1036 Mainland St,458,49.275871,-123.119875
Marinaside & Cooperage,49.273833,-123.114373,56e71692498e78e8143f679d,Tacofino,Taco Restaurant,1025 Mainland St,485,49.276488,-123.119685
Marinaside & Cooperage,49.273833,-123.114373,4fac04c2e4b0685b5b224d9d,Minami Restaurant,Sushi Restaurant,1118 Mainland St,492,49.275269,-123.120797
Marinaside & Cooperage,49.273833,-123.114373,4aa7d47ff964a520714d20e3,The Keg Steakhouse + Bar - Yaletown,Restaurant,1011 Mainland St,488,49.27671,-123.11946
Bidwell & Burnaby,49.28526,-123.141809,4bcbdf5268f976b049e86183,English Bay Beach,Beach,Beach Ave,164,49.286311,-123.143487
Bidwell & Burnaby,49.28526,-123.141809,4b5b84c0f964a5202f0429e3,The Inukshuk,Public Art,1700 Beach Ave,165,49.284303,-123.143552
Bidwell & Burnaby,49.28526,-123.141809,604859d906d2a567129f63d3,CRAFT Beer Market English Bay,Beer Bar,1795 Beach Ave,154,49.286629,-123.14221
Bidwell & Burnaby,49.28526,-123.141809,51076a5f164846261ad38fe0,Eye Kandee Lingerie,Clothing Store,1685 Davie St,171,49.286089,-123.139811
Bidwell & Burnaby,49.28526,-123.141809,4d3a00006de7721eed15ea49,Cactus Club Cafe,Mexican Restaurant,1790 Beach Ave,170,49.28666,-123.14278
Bidwell & Burnaby,49.28526,-123.141809,4bc3a0e7461576b022ed7e32,English Bay Bike Rentals Inc,Bicycle Store,1754 Davie St,167,49.286722,-123.141244
Bidwell & Burnaby,49.28526,-123.141809,4acfe023f964a52099d620e3,Starbucks,Coffee Shop,1795 Davie St,220,49.287236,-123.141532
Bidwell & Burnaby,49.28526,-123.141809,4c1823da834e2d7f0a812880,A-maze-ing Laughter,Sculpture Garden,1800 Morton Ave,257,49.287891,-123.142143
Bidwell & Burnaby,49.28526,-123.141809,50527ea7e4b0588850a3fbab,Espana,Mediterranean Restaurant,1118 Denman St,333,49.288096,-123.140307
Bidwell & Burnaby,49.28526,-123.141809,4aa75933f964a520bf4c20e3,Banana Leaf,Malay Restaurant,1096 Denman St,362,49.288276,-123.139917
Robson & Granville,49.281506,-123.120101,4aa733fbf964a520444c20e3,Commodore Ballroom,Music Venue,838 Granville St,119,49.280556,-123.12045
Robson & Granville,49.281506,-123.120101,4ac17919f964a520479720e3,The Orpheum,Music Venue,601 Smithe St,156,49.280081,-123.120416
Robson & Granville,49.281506,-123.120101,4aa6f2c7f964a5209b4b20e3,Vancouver Art Gallery,Art Gallery,750 Hornby St,169,49.282925,-123.12041
Robson & Granville,49.281506,-123.120101,4d2cce46ae3a8cfa4067bf70,Hawksworth Restaurant,Restaurant,801 Georgia St W,214,49.283302,-123.11938
Robson & Granville,49.281506,-123.120101,4aa7dce2f964a520ad4d20e3,Cafe Medina,Café,780 Richards St,260,49.280498,-123.116863
Robson & Granville,49.281506,-123.120101,4b7327faf964a520c79e2de3,Lululemon Athletica,Clothing Store,1148 Robson St,255,49.283016,-123.122756
Robson & Granville,49.281506,-123.120101,5752fe66498e368996d5e859,Cycle City Tours,Bicycle Store,648 Hornby St,304,49.284184,-123.119206
Robson & Granville,49.281506,-123.120101,4adbc696f964a5208f2a21e3,Rocky Mountain Chocolate Factory,Candy Store,1017 Robson St,325,49.283664,-123.123136
Robson & Granville,49.281506,-123.120101,4aa7f22bf964a520214e20e3,Gotham Steakhouse & Cocktail Bar,Steakhouse,615 Seymour St,335,49.282814,-123.115925
Robson & Granville,49.281506,-123.120101,4aa73bb9f964a5206b4c20e3,Sephora,Cosmetics Store,701 Georgia St E,343,49.283972,-123.11724
Expo & Smithe,49.276115,-123.114496,5ce1a82d2a7ab6002b5398fc,Passione Gelato,Gelato Shop,55 Smithe St,56,49.275818,-123.113868
Expo & Smithe,49.276115,-123.114496,4aa6f277f964a520964b20e3,BC Place,Stadium,777 Pacific Blvd,189,49.275654,-123.1112
Expo & Smithe,49.276115,-123.114496,5790281f498e75e0454bf0a9,Fanny Bay Oyster Bar & Shellfish Market,Seafood Restaurant,762 Cambie St,272,49.278557,-123.114183
Expo & Smithe,49.276115,-123.114496,4aa9d826f964a5206b5520e3,Cooper's Park,Dog Park,1020 Marinaside Cres,293,49.273486,-123.114075
Expo & Smithe,49.276115,-123.114496,4b6d04bcf964a52041632ce3,Lupo Restaurant & Vinoteca,Italian Restaurant,869 Hamilton St,300,49.278151,-123.117231
Expo & Smithe,49.276115,-123.114496,4aa7ec7cf964a520064e20e3,La Terrazza,Italian Restaurant,1088 Cambie St,341,49.274887,-123.118818
Expo & Smithe,49.276115,-123.114496,56e71692498e78e8143f679d,Tacofino,Taco Restaurant,1025 Mainland St,378,49.276488,-123.119685
